date_time,temp
2021-12-31 15:00:00,NA
2021-12-31 16:00:00,17.6485
2021-12-31 17:00:00,15.1708333333333
2021-12-31 18:00:00,14.4051666666667
2021-12-31 19:00:00,14.5488333333333
2021-12-31 20:00:00,14.7245
2021-12-31 21:00:00,13.1393333333333
2021-12-31 22:00:00,11.2358333333333
2021-12-31 23:00:00,10.8623333333333
2022-01-01 00:00:00,10.6668333333333
2022-01-01 01:00:00,10.0296666666667
2022-01-01 02:00:00,8.81233333333333
2022-01-01 03:00:00,8.6965
2022-01-01 04:00:00,8.61383333333333
2022-01-01 05:00:00,8.61383333333333
2022-01-01 06:00:00,7.882
2022-01-01 07:00:00,7.38033333333333
2022-01-01 08:00:00,7.19616666666667
2022-01-01 09:00:00,7.79783333333333
2022-01-01 10:00:00,8.63016666666667
2022-01-01 11:00:00,9.55416666666667
2022-01-01 12:00:00,10.9098333333333
2022-01-01 13:00:00,13.3171666666667
2022-01-01 14:00:00,13.2208333333333
2022-01-01 15:00:00,NA
2022-01-01 16:00:00,NA
2022-01-01 17:00:00,12.1093333333333
2022-01-01 18:00:00,11.0738333333333
2022-01-01 19:00:00,10.2263333333333
2022-01-01 20:00:00,9.68566666666667
2022-01-01 21:00:00,9.14266666666667
2022-01-01 22:00:00,8.77933333333333
2022-01-01 23:00:00,8.21533333333333
2022-01-02 00:00:00,7.481
2022-01-02 01:00:00,7.146
2022-01-02 02:00:00,6.94416666666667
2022-01-02 03:00:00,6.70783333333333
2022-01-02 04:00:00,6.081
2022-01-02 05:00:00,6.42016666666667
2022-01-02 06:00:00,6.40333333333333
2022-01-02 07:00:00,6.30166666666667
2022-01-02 08:00:00,5.85966666666667
2022-01-02 09:00:00,6.706
2022-01-02 10:00:00,NA
2022-01-02 11:00:00,13.1241666666667
2022-01-02 12:00:00,13.8135
2022-01-02 13:00:00,15.5843333333333
2022-01-02 14:00:00,15.9503333333333
2022-01-02 15:00:00,15.1706666666667
2022-01-02 16:00:00,15.0911666666667
2022-01-02 17:00:00,15.0433333333333
2022-01-02 18:00:00,14.533
2022-01-02 19:00:00,14.0698333333333
2022-01-02 20:00:00,13.5093333333333
2022-01-02 21:00:00,13.2048333333333
2022-01-02 22:00:00,13.044
2022-01-02 23:00:00,12.9636666666667
2022-01-03 00:00:00,12.7223333333333
2022-01-03 01:00:00,12.5131666666667
2022-01-03 02:00:00,NA
2022-01-03 03:00:00,12.2555
2022-01-03 04:00:00,12.0291666666667
2022-01-03 05:00:00,11.819
2022-01-03 06:00:00,11.7705
2022-01-03 07:00:00,11.6088333333333
2022-01-03 08:00:00,NA
2022-01-03 09:00:00,11.7381666666667
2022-01-03 10:00:00,11.9645
2022-01-03 11:00:00,12.1908333333333
2022-01-03 12:00:00,12.3848333333333
2022-01-03 13:00:00,12.7061666666667
2022-01-03 14:00:00,12.7866666666667
2022-01-03 15:00:00,12.5293333333333
2022-01-03 16:00:00,12.4168333333333
2022-01-03 17:00:00,NA
2022-01-03 18:00:00,NA
2022-01-03 19:00:00,12.4168333333333
2022-01-03 20:00:00,12.5778333333333
2022-01-03 21:00:00,12.5936666666667
2022-01-03 22:00:00,13.0923333333333
2022-01-03 23:00:00,12.9153333333333
2022-01-04 00:00:00,NA
2022-01-04 01:00:00,12.7545
2022-01-04 02:00:00,12.9638333333333
2022-01-04 03:00:00,13.2048333333333
2022-01-04 04:00:00,13.1243333333333
2022-01-04 05:00:00,12.5615
2022-01-04 06:00:00,12.8511666666667
2022-01-04 07:00:00,13.7978333333333
2022-01-04 08:00:00,14.5488333333333
2022-01-04 09:00:00,14.6608333333333
2022-01-04 10:00:00,14.8518333333333
2022-01-04 11:00:00,15.8551666666667
2022-01-04 12:00:00,15.5206666666667
2022-01-04 13:00:00,13.958
2022-01-04 14:00:00,12.642
2022-01-04 15:00:00,12.5135
2022-01-04 16:00:00,12.4971666666667
2022-01-04 17:00:00,10.4848333333333
2022-01-04 18:00:00,9.19216666666667
2022-01-04 19:00:00,8.5305
2022-01-04 20:00:00,7.899
2022-01-04 21:00:00,7.96583333333333
2022-01-04 22:00:00,7.832
2022-01-04 23:00:00,7.41416666666667
2022-01-05 00:00:00,7.07866666666667
2022-01-05 01:00:00,6.843
2022-01-05 02:00:00,6.9105
2022-01-05 03:00:00,6.8935
2022-01-05 04:00:00,6.70766666666667
2022-01-05 05:00:00,6.2675
2022-01-05 06:00:00,4.98566666666667
2022-01-05 07:00:00,5.07166666666667
2022-01-05 08:00:00,4.60533333333333
2022-01-05 09:00:00,4.7095
2022-01-05 10:00:00,4.813
2022-01-05 11:00:00,4.34566666666667
2022-01-05 12:00:00,5.03733333333333
2022-01-05 13:00:00,5.15783333333333
2022-01-05 14:00:00,5.432
2022-01-05 15:00:00,NA
2022-01-05 16:00:00,5.27683333333333
2022-01-05 17:00:00,4.43233333333333
2022-01-05 18:00:00,4.39766666666667
2022-01-05 19:00:00,4.10233333333333
2022-01-05 20:00:00,3.8405
2022-01-05 21:00:00,3.98016666666667
2022-01-05 22:00:00,4.01533333333333
2022-01-05 23:00:00,3.858
2022-01-06 00:00:00,3.823
2022-01-06 01:00:00,3.928
2022-01-06 02:00:00,3.893
2022-01-06 03:00:00,3.683
2022-01-06 04:00:00,3.6305
2022-01-06 05:00:00,3.753
2022-01-06 06:00:00,3.4195
2022-01-06 07:00:00,3.24333333333333
2022-01-06 08:00:00,3.3665
2022-01-06 09:00:00,3.56
2022-01-06 10:00:00,3.96266666666667
2022-01-06 11:00:00,4.03216666666667
2022-01-06 12:00:00,5.294
2022-01-06 13:00:00,6.06166666666667
2022-01-06 14:00:00,6.02733333333333
2022-01-06 15:00:00,5.26083333333333
2022-01-06 16:00:00,4.95116666666667
2022-01-06 17:00:00,4.46683333333333
2022-01-06 18:00:00,3.8755
2022-01-06 19:00:00,3.683
2022-01-06 20:00:00,3.22516666666667
2022-01-06 21:00:00,2.42733333333333
2022-01-06 22:00:00,1.99783333333333
2022-01-06 23:00:00,1.602
2022-01-07 00:00:00,1.34816666666667
2022-01-07 01:00:00,1.14833333333333
2022-01-07 02:00:00,1.03933333333333
2022-01-07 03:00:00,0.966166666666667
2022-01-07 04:00:00,0.747333333333333
2022-01-07 05:00:00,0.856666666666667
2022-01-07 06:00:00,0.893333333333333
2022-01-07 07:00:00,1.02116666666667
2022-01-07 08:00:00,1.61816666666667
2022-01-07 09:00:00,2.81816666666667
2022-01-07 10:00:00,3.68283333333333
2022-01-07 11:00:00,3.48983333333333
2022-01-07 12:00:00,3.753
2022-01-07 13:00:00,3.8055
2022-01-07 14:00:00,3.63016666666667
2022-01-07 15:00:00,4.13516666666667
2022-01-07 16:00:00,3.94466666666667
2022-01-07 17:00:00,2.94183333333333
2022-01-07 18:00:00,2.87216666666667
2022-01-07 19:00:00,2.996
2022-01-07 20:00:00,3.29616666666667
2022-01-07 21:00:00,3.788
2022-01-07 22:00:00,4.06733333333333
2022-01-07 23:00:00,4.63983333333333
2022-01-08 00:00:00,5.2955
2022-01-08 01:00:00,5.32966666666667
2022-01-08 02:00:00,4.137
2022-01-08 03:00:00,3.9625
2022-01-08 04:00:00,4.137
2022-01-08 05:00:00,3.96266666666667
2022-01-08 06:00:00,3.683
2022-01-08 07:00:00,3.27833333333333
2022-01-08 08:00:00,3.01366666666667
2022-01-08 09:00:00,3.31383333333333
2022-01-08 10:00:00,3.57766666666667
2022-01-08 11:00:00,4.15433333333333
2022-01-08 12:00:00,4.74333333333333
2022-01-08 13:00:00,5.26083333333333
2022-01-08 14:00:00,5.77433333333333
2022-01-08 15:00:00,6.081
2022-01-08 16:00:00,5.877
2022-01-08 17:00:00,6.2
2022-01-08 18:00:00,6.166
2022-01-08 19:00:00,6.7075
2022-01-08 20:00:00,7.41416666666667
2022-01-08 21:00:00,7.41416666666667
2022-01-08 22:00:00,7.38066666666667
2022-01-08 23:00:00,7.39683333333333
2022-01-09 00:00:00,6.67383333333333
2022-01-09 01:00:00,7.41416666666667
2022-01-09 02:00:00,7.3135
2022-01-09 03:00:00,6.65716666666667
2022-01-09 04:00:00,5.034
2022-01-09 05:00:00,4.137
2022-01-09 06:00:00,4.2935
2022-01-09 07:00:00,4.363
2022-01-09 08:00:00,4.29366666666667
